R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,better_rank,finish,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
-260.0,240,38.46153846,240.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,True,0.12111928104575163,0.8954248366013072,5,2,0,0,3.71,0.49,0.0,1.79,0.31,8,4,40,2,0,1,1,7,0,0,9,0.20016339869281047,182.88,185.42,185,0,7,0,4.46,0.5,0.4,0.0,0.0,7,0,21,2,0,1,3,3,0,0,7,0.03860294117647059,193.04,203.2,185,30,42,-2,-7,1,2,-4,19,0,4,0,-10.16,-17.78,-12,-0.75,-0.4,1.79,0,1,0.26552287581699346,0.4117647058823529,5.0,0.5643382352941176,1500.0,200.0,750.0,2800.0,1450.0,160.0,285.0
-185.0,170,54.05405405,170.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,True,0.04146241830065359,0.10457516339869281,5,0,1,0,6.18,0.47,0.1,0.3,0.62,8,3,50,9,0,1,7,2,0,0,10,0.7520424836601307,167.64,165.1,115,0,4,0,6.22,0.49,0.9,1.75,0.3,4,0,8,1,0,0,2,1,1,0,4,0.03860294117647059,162.56,160.02,115,30,32,0,-3,4,6,-3,42,8,1,-1,5.08,5.08,-2,-0.04,-0.8,-1.45,0,1,0.26552287581699346,0.09865196078431372,5.0,0.5643382352941176,1500.0,250.0,250.0,720.0,1800.0,435.0,640.0
-162.0,152,61.72839506,152.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,False,0.17463235294117646,0.8954248366013072,3,0,3,0,3.98,0.52,0.0,1.67,0.3,3,1,18,0,0,1,4,0,0,0,5,0.7520424836601307,175.26,177.8,155,0,3,1,3.95,0.49,0.9,1.77,0.34,5,4,33,0,0,1,4,1,5,0,11,0.20241013071895425,177.8,182.88,155,30,31,0,0,-2,-6,3,-15,0,-1,-5,-2.54,-5.08,-1,0.03,-0.9,-0.1,0,1,0.7193627450980392,0.3053513071895425,2.0,0.0024509803921568627,360.0,190.0,270.0,240.0,1800.0,1200.0,450.0
157.0,-167,157.0,59.88023952,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,False,0.16952614379084968,0.8954248366013072,3,0,3,0,4.9,0.43,0.0,1.24,0.36,4,3,29,0,0,1,2,6,0,0,9,0.7520424836601307,182.88,180.34,170,1,0,0,3.86,0.46,0.3,2.62,0.46,7,6,52,0,0,1,7,5,1,0,14,0.7581699346405228,190.5,203.2,170,32,31,1,3,-3,-5,3,-23,0,1,-1,-7.62,-22.86,1,1.04,-0.3,-1.38,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,240.0,270.0,1200.0,1600.0,1200.0,160.0
-125.0,115,80.0,115.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,False,0.16952614379084968,0.8954248366013072,3,1,0,0,4.22,0.49,0.6,1.89,0.54,1,5,22,0,1,0,1,1,0,0,3,0.7520424836601307,180.34,193.04,170,3,0,0,2.9,0.5,0.7,2.86,0.39,3,6,36,0,0,0,2,4,3,0,9,0.7581699346405228,180.34,193.04,170,32,34,2,0,-2,-6,1,-14,0,-3,-3,0.0,0.0,-2,1.32,-0.1,-0.97,0,1,0.7193627450980392,0.09865196078431372,3.0,0.5643382352941176,900.0,270.0,240.0,450.0,950.0,320.0,450.0
-330.0,300,30.3030303,300.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,False,0.10069444444444445,0.8954248366013072,3,0,1,0,3.49,0.47,0.7,2.64,0.45,4,2,18,0,0,0,4,0,1,0,5,0.7520424836601307,172.72,175.26,135,0,2,0,6.75,0.56,1.3,1.31,0.5,2,0,6,0,0,0,2,0,0,0,2,0.03860294117647059,180.34,182.88,135,25,29,0,-1,2,3,-2,12,0,0,1,-7.62,-7.62,-4,-3.26,-0.6,1.33,0,1,0.7193627450980392,0.3053513071895425,1.0,0.002042483660130719,122.0,190.0,435.0,300.0,1440.0,250.0,1425.0
-215.0,195,46.51162791,195.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,False,0.17463235294117646,0.8954248366013072,3,0,1,0,3.17,0.41,0.0,1.5,0.6,1,1,6,0,0,0,1,0,0,0,1,0.7520424836601307,177.8,180.34,155,0,1,0,18.33,0.75,0.0,12.5,0.5,1,0,1,0,0,0,0,1,0,0,1,0.7581699346405228,172.72,182.88,155,35,28,0,0,0,0,-1,5,0,-1,0,5.08,-2.54,7,-15.16,0.0,-11.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,115.0,330.0,500.0,950.0,364.0,1190.0
-570.0,480,17.54385965,480.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,False,0.12111928104575163,0.8954248366013072,3,0,1,0,4.29,0.48,0.0,2.8,0.41,1,2,6,0,0,0,1,0,0,0,1,0.7520424836601307,185.42,198.12,205,0,1,0,1.91,0.46,1.6,4.77,0.42,1,0,2,0,0,0,0,0,1,0,1,0.7581699346405228,182.88,185.42,185,30,33,0,0,0,0,-2,4,0,0,-1,2.54,12.7,-3,2.38,-1.6,-1.97,0,1,0.7193627450980392,0.1744281045751634,1.0,0.0022467320261437907,178.0,475.0,1250.0,-230.0,2500.0,780.0,850.0
125.0,-135,125.0,74.07407407,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,False,0.12111928104575163,0.8954248366013072,3,1,0,0,6.6,0.47,0.0,3.0,0.33,1,1,6,0,0,0,1,0,0,0,1,0.7520424836601307,167.64,177.8,185,1,0,0,2.73,0.42,1.8,2.56,0.41,2,4,18,0,0,0,0,1,4,0,5,0.20241013071895425,185.42,195.58,185,32,30,0,0,-1,-4,3,-12,0,-1,-4,-17.78,-17.78,2,3.87,-1.8,0.44,0,1,0.7193627450980392,0.1744281045751634,3.0,0.0022467320261437907,733.0,450.0,160.0,225.0,1575.0,1035.0,345.0
-170.0,160,58.82352941,160.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,1,False,0.1156045751633987,0.8954248366013072,3,0,1,0,3.33,0.52,0.0,0.51,0.33,1,0,3,0,0,1,0,0,0,0,1,0.7520424836601307,182.88,187.96,145,0,0,0,8.27,0.68,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7581699346405228,177.8,187.96,145,30,31,0,1,1,1,0,3,0,0,0,5.08,0.0,-1,-4.94,0.0,0.51,0,1,0.7193627450980392,0.09865196078431372,3.0,0.5643382352941176,900.0,240.0,285.0,275.0,1700.0,450.0,400.0
-120.0,110,83.33333333,110.0,0.0022467320261437907,0.2555147058823529,0.12234477124183006,0,False,0.10069444444444445,0.8954248366013072,3,1,0,0,2.8,0.52,0.3,2.8,0.5,1,3,11,0,0,0,2,0,0,0,2,0.20016339869281047,167.64,172.72,135,1,0,0,5.67,0.36,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.7581699346405228,170.18,177.8,135,30,40,0,0,1,2,-2,8,0,0,0,-2.54,-5.08,-10,-2.87,0.3,2.8,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0014297385620915032,181.0,285.0,215.0,425.0,1360.0,405.0,455.0
-150.0,130,66.66666667,130.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,1,True,0.0479983660130719,0.8954248366013072,5,0,2,0,2.44,0.52,2.4,1.78,0.47,4,1,16,0,0,1,1,3,1,0,6,0.7520424836601307,165.1,172.72,125,0,3,0,3.46,0.33,0.6,1.53,0.31,6,5,65,2,0,1,10,6,3,0,21,0.20241013071895425,162.56,165.1,125,35,32,0,-1,-2,-15,4,-49,-2,-3,-2,2.54,7.62,3,-1.02,1.8,0.25,0,1,0.26552287581699346,0.3053513071895425,2.0,0.003676470588235294,414.0,145.0,380.0,650.0,1200.0,500.0,325.0
-870.0,585,11.49425287,585.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,0,False,0.003472222222222222,0.10457516339869281,3,1,0,0,0.51,0.4,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.7520424836601307,172.72,182.88,145,1,0,0,3.26,0.51,0.8,0.82,0.1,1,1,4,0,0,0,0,0,1,0,1,0.7581699346405228,167.64,172.72,145,29,33,0,0,-1,-1,0,-3,0,0,-1,5.08,10.16,-4,-2.75,-0.8,-0.82,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0026552287581699347,217.0,340.0,975.0,-170.0,2550.0,600.0,1500.0
185.0,-225,185.0,44.44444444,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,1,False,0.08047385620915033,0.8954248366013072,3,0,3,0,3.32,0.56,0.0,0.69,0.33,3,1,10,0,0,0,1,2,0,0,3,0.7520424836601307,190.5,190.5,205,0,1,0,5.27,0.39,0.0,2.62,0.71,2,3,14,0,0,0,1,3,0,0,4,0.20241013071895425,185.42,190.5,205,26,27,0,2,1,-1,2,-4,0,-1,0,5.08,0.0,-1,-1.95,0.0,-1.93,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0012254901960784314,38.0,1200.0,205.0,1400.0,600.0,245.0,250.0
-245.0,205,40.81632653,205.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,0,False,0.003472222222222222,0.10457516339869281,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,170.18,170.18,135,0,1,0,1.8,0.46,0.6,0.64,0.5,1,2,6,0,0,0,0,1,1,0,2,0.7581699346405228,182.88,182.88,145,30,29,0,-1,-1,-2,2,-6,0,-1,-1,-12.7,-12.7,1,-1.8,-0.6,-0.64,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0012254901960784314,211.0,280.0,475.0,700.0,470.0,160.0,1675.0
-475.0,380,21.05263158,380.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,0,False,0.1156045751633987,0.8954248366013072,3,0,0,0,6.85,0.54,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,170.18,177.8,145,0,2,0,3.76,0.46,2.1,5.23,0.45,2,0,5,0,0,0,1,0,1,0,2,0.03860294117647059,177.8,182.88,145,26,29,0,-2,-2,-2,0,-5,0,0,-1,-7.62,-5.08,-3,3.09,-2.1,-5.23,0,1,0.7193627450980392,0.1744281045751634,2.0,0.0012254901960784314,398.0,475.0,700.0,-110.0,700.0,300.0,1200.0
-130.0,110,76.92307692,110.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,1,False,0.10069444444444445,0.8954248366013072,3,0,0,0,18.26,0.56,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,172.72,179.0,135,1,0,0,0.53,0.5,0.0,1.0,0.16,0,1,3,0,0,0,0,0,0,0,0,0.7581699346405228,167.64,180.34,135,25,24,1,0,0,0,1,-3,0,0,0,5.08,-1.34,1,17.73,0.0,-1.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,190.0,210.0,575.0,665.0,500.0,625.0
110.0,-130,110.0,76.92307692,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,0,False,0.12111928104575163,0.8954248366013072,3,0,1,0,3.85,0.49,0.3,0.0,0.0,3,1,9,0,0,0,1,3,0,0,4,0.20016339869281047,190.5,185.42,185,0,1,0,2.0,0.53,6.2,3.74,0.42,1,0,2,0,0,0,0,0,1,0,1,0.7581699346405228,187.96,190.5,185,24,28,0,0,2,3,-1,7,0,3,-1,2.54,-5.08,-4,1.85,-5.9,-3.74,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0016339869281045752,287.0,325.0,240.0,325.0,475.0,1500.0,325.0
-270.0,230,37.03703704,230.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,0,False,0.17463235294117646,0.8954248366013072,3,0,0,0,8.89,0.55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.20016339869281047,182.88,190.5,155,1,0,0,3.7,0.45,1.0,1.25,0.31,2,2,13,0,0,0,1,1,1,0,3,0.20241013071895425,190.5,190.5,155,26,27,1,0,-2,-3,2,-13,0,-1,-1,-7.62,0.0,-1,5.19,-1.0,-1.25,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,155.0,349.0,300.0,975.0,470.0,548.5
100.0,-120,100.0,83.33333333,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,0,False,0.07863562091503268,0.8954248366013072,3,0,1,0,2.65,0.53,1.6,9.93,0.75,1,1,3,0,0,0,0,0,1,0,1,0.7520424836601307,190.5,198.12,260,2,0,0,3.61,0.51,0.1,1.48,0.61,3,5,25,0,0,0,2,2,0,0,4,0.7581699346405228,190.5,198.12,249,34,35,2,1,-2,-3,4,-22,0,-2,1,0.0,0.0,-1,-0.96,1.5,8.45,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,345.0,349.0,600.0,975.0,325.0,548.5
-135.0,115,74.07407407,115.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,0,False,0.1156045751633987,0.8954248366013072,3,0,0,0,3.31,0.47,1.2,5.78,0.71,0,0,0,0,0,0,0,0,0,0,0,0.04738562091503268,175.26,182.88,145,2,0,0,3.15,0.46,1.8,0.44,0.25,0,2,6,0,0,0,0,0,0,0,0,0.20241013071895425,177.8,185.42,145,30,29,2,0,0,0,2,-6,0,0,0,-2.54,-2.54,1,0.16,-0.6,5.34,0,1,0.7193627450980392,0.1744281045751634,2.0,0.0030637254901960784,518.0,270.0,250.0,470.0,590.0,370.0,600.0
-190.0,165,52.63157895,165.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,1,False,0.1156045751633987,0.8954248366013072,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.04738562091503268,170.18,180.34,145,0,0,0,9.04,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.03860294117647059,182.88,198.12,145,30,26,0,0,0,0,0,0,0,0,0,-12.7,-17.78,4,-9.04,0.0,0.0,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0010212418300653595,85.0,130.0,410.0,950.0,502.0,370.0,1000.0
105.0,-125,105.0,80.0,0.0024509803921568627,0.0051062091503267975,0.5004084967320261,0,False,0.16952614379084968,0.8954248366013072,3,0,1,0,3.4,0.56,0.3,1.67,0.83,1,1,9,0,0,0,2,0,0,0,2,0.7520424836601307,177.8,187.96,170,0,1,0,7.93,0.56,0.0,2.0,0.66,1,0,3,0,0,0,1,0,0,0,1,0.7581699346405228,177.8,182.88,170,27,23,0,0,0,1,-1,6,0,0,0,0.0,5.08,4,-4.53,0.3,-0.33,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,163.0,155.0,1300.0,2250.0,794.0,410.0
130.0,-150,130.0,66.66666667,0.0024509803921568627,0.006740196078431373,0.006740196078431373,1,False,0.17463235294117646,0.8954248366013072,5,0,2,0,4.73,0.44,0.4,0.4,0.33,4,4,29,0,0,0,1,6,2,0,9,0.04738562091503268,182.88,190.5,155,0,2,0,3.55,0.43,0.3,0.29,0.27,3,4,33,0,0,2,2,4,1,0,9,0.7581699346405228,180.34,177.8,155,35,30,0,0,1,0,0,-4,0,2,1,2.54,12.7,5,1.18,0.1,0.11,0,1,0.26552287581699346,0.09865196078431372,5.0,0.5643382352941176,1500.0,320.0,280.0,1200.0,700.0,360.0,205.0
100.0,-120,100.0,83.33333333,0.0024509803921568627,0.006740196078431373,0.006740196078431373,0,False,0.08047385620915033,0.8954248366013072,3,1,0,0,5.39,0.56,0.0,1.2,0.66,2,1,7,0,0,0,0,2,0,0,2,0.20016339869281047,182.88,187.96,205,1,0,0,4.56,0.57,2.3,0.58,1.0,2,1,5,0,0,0,0,1,1,0,2,0.7581699346405228,187.96,187.96,205,23,25,0,0,0,0,0,2,0,1,-1,-5.08,0.0,-2,0.83,-2.3,0.62,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,340.0,450.0,450.0,1800.0,500.0,160.0
225.0,-265,225.0,37.73584906,0.0024509803921568627,0.006740196078431373,0.006740196078431373,1,False,0.04146241830065359,0.10457516339869281,3,0,4,0,6.85,0.4,0.0,0.25,0.25,4,0,12,0,0,0,4,0,0,0,4,0.7520424836601307,165.1,160.02,115,3,0,0,5.57,0.39,0.0,0.11,0.14,3,5,28,1,0,2,3,0,0,0,5,0.7581699346405228,160.02,162.56,115,34,30,3,4,1,-1,5,-16,-1,0,0,5.08,-2.54,4,1.28,0.0,0.14,0,1,0.26552287581699346,0.4117647058823529,3.0,0.5643382352941176,900.0,320.0,-145.0,1500.0,1500.0,1200.0,550.0
130.0,-150,130.0,66.66666667,0.0024509803921568627,0.006740196078431373,0.006740196078431373,1,False,0.07863562091503268,0.8954248366013072,3,1,0,0,3.55,0.54,0.8,0.78,0.6,2,5,16,0,0,1,1,3,1,0,5,0.7520424836601307,185.42,190.5,253,0,0,0,2.22,0.31,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0.20241013071895425,175.26,182.88,265,30,34,-1,0,2,5,-5,13,0,3,1,10.16,7.62,-4,1.33,0.8,0.78,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,700.0,230.0,1800.0,500.0,200.0,360.0
120.0,-140,120.0,71.42857143,0.0024509803921568627,0.006740196078431373,0.006740196078431373,0,False,0.17463235294117646,0.8954248366013072,3,0,1,0,3.11,0.57,0.7,0.0,0.0,2,1,7,0,0,0,0,3,0,0,3,0.7520424836601307,172.72,180.34,155,0,1,0,6.07,0.59,0.0,1.0,1.0,1,0,3,0,0,0,1,0,0,0,1,0.7581699346405228,170.18,180.34,155,28,31,0,0,1,2,-1,4,0,3,0,2.54,0.0,-3,-2.96,0.7,-1.0,0,1,0.7193627450980392,0.09865196078431372,3.0,0.5643382352941176,900.0,340.0,400.0,1200.0,500.0,320.0,250.0
-115.0,-105,86.95652174,95.23809524,0.0024509803921568627,0.006740196078431373,0.006740196078431373,1,False,0.1156045751633987,0.8954248366013072,3,0,0,1,2.28,0.35,0.0,3.03,0.56,3,1,13,0,0,1,1,1,0,0,3,0.7520424836601307,172.72,172.72,145,1,0,0,3.78,0.36,0.0,0.25,0.5,2,1,9,0,0,0,2,0,0,0,2,0.7581699346405228,170.18,185.42,145,31,29,1,0,1,1,0,4,0,1,0,2.54,-12.7,2,-1.5,0.0,2.78,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0012254901960784314,201.0,170.0,175.0,900.0,750.0,650.0,700.0
-210.0,175,47.61904762,175.0,0.0024509803921568627,0.006740196078431373,0.006740196078431373,0,False,0.17463235294117646,0.8954248366013072,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,177.8,177.8,155,1,0,0,5.66,0.45,0.6,0.61,1.0,1,2,5,0,0,0,0,1,0,0,1,0.20241013071895425,190.5,195.58,155,24,25,1,0,-1,-1,2,-5,0,-1,0,-12.7,-17.78,-1,-5.66,-0.6,-0.61,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,335.0,425.0,1200.0,1500.0,105.0,445.0
-200.0,170,50.0,170.0,0.0024509803921568627,0.006740196078431373,0.006740196078431373,0,False,0.16952614379084968,0.8954248366013072,3,2,0,0,2.24,0.38,1.3,0.33,0.5,1,2,9,0,0,0,1,0,0,0,1,0.04738562091503268,180.34,187.96,170,0,1,0,3.07,0.46,0.8,1.99,0.38,3,4,28,0,0,1,2,1,4,0,8,0.7581699346405228,180.34,185.42,170,25,31,-2,-1,-2,-7,2,-19,0,-1,-4,0.0,2.54,-6,-0.83,0.5,-1.66,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,-132.0,435.0,550.0,1815.0,935.0,440.0
170.0,-200,170.0,50.0,0.0024509803921568627,0.006740196078431373,0.006740196078431373,1,False,0.16952614379084968,0.8954248366013072,3,0,1,0,4.13,0.45,0.0,0.0,0.0,2,1,9,0,0,0,1,2,0,0,3,0.7520424836601307,182.88,180.34,170,0,1,0,3.21,0.51,0.0,2.83,0.6,1,1,4,0,0,0,1,0,0,0,1,0.7581699346405228,182.88,182.88,170,35,29,0,0,1,2,0,5,0,2,0,0.0,-2.54,6,0.92,0.0,-2.83,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,300.0,415.0,1200.0,950.0,950.0,110.0
-260.0,220,38.46153846,220.0,0.0024509803921568627,0.006740196078431373,0.006740196078431373,0,False,0.0479983660130719,0.8954248366013072,3,1,0,0,2.67,0.23,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.7520424836601307,170.18,172.72,125,1,0,0,5.28,0.41,0.0,0.75,0.37,3,1,12,0,0,1,2,0,0,0,3,0.7581699346405228,162.56,175.26,125,26,36,0,0,-3,-3,0,-9,0,0,0,7.62,-2.54,-10,-2.61,0.0,-0.75,0,1,0.26552287581699346,0.4117647058823529,3.0,0.5643382352941176,900.0,-150.0,540.0,800.0,2000.0,475.0,480.0
155.0,-175,155.0,57.14285714,0.0024509803921568627,0.006740196078431373,0.006740196078431373,1,False,0.04146241830065359,0.10457516339869281,3,0,2,0,5.97,0.5,0.1,0.46,0.41,2,7,34,0,0,0,4,2,0,0,6,0.7520424836601307,160.02,162.56,115,0,1,0,6.6,0.65,0.0,1.0,0.16,1,0,3,0,0,1,0,0,0,0,1,0.7581699346405228,154.94,154.94,115,24,35,0,1,1,5,-7,31,0,2,0,5.08,7.62,-11,-0.63,0.1,-0.54,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,200.0,115.0,2800.0,475.0,1265.0,545.0
180.0,-220,180.0,45.45454545,0.0024509803921568627,0.006740196078431373,0.006740196078431373,0,False,0.027777777777777776,0.10457516339869281,3,2,0,0,3.56,0.33,0.0,0.4,0.25,0,2,8,0,0,0,0,1,0,0,1,0.7520424836601307,167.64,175.26,125,3,0,0,3.7,0.36,0.0,0.0,0.0,0,3,8,0,0,0,0,0,0,0,0,0.7581699346405228,170.18,165.1,125,31,30,1,0,0,1,1,0,0,1,0,-2.54,10.16,1,-0.14,0.0,0.4,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0014297385620915032,40.0,317.0,-105.0,1008.0,1310.0,850.0,500.0
-220.0,180,45.45454545,180.0,0.0024509803921568627,0.004493464052287581,0.5004084967320261,0,False,0.07863562091503268,0.8954248366013072,5,0,3,0,4.66,0.48,0.1,0.33,0.55,9,4,51,5,0,0,5,10,0,0,15,0.7520424836601307,193.04,195.58,238,0,2,0,2.15,0.37,0.5,0.0,0.0,6,2,21,1,0,0,0,7,1,0,8,0.7581699346405228,193.04,210.82,250,32,35,0,1,3,7,-2,30,4,3,-1,0.0,-15.24,-3,2.51,-0.4,0.33,0,1,0.26552287581699346,0.3053513071895425,1.0,0.0012254901960784314,71.0,900.0,600.0,2000.0,1400.0,-180.0,300.0
105.0,-125,105.0,80.0,0.0024509803921568627,0.004493464052287581,0.5004084967320261,1,False,0.0479983660130719,0.8954248366013072,3,0,2,0,3.46,0.33,0.6,1.53,0.31,6,5,63,2,0,1,10,5,4,0,20,0.20016339869281047,162.56,165.1,125,0,4,0,1.38,0.38,0.6,1.95,0.39,4,4,32,0,0,0,6,0,3,0,9,0.7581699346405228,165.1,170.18,125,34,34,0,-2,2,11,-1,31,2,5,1,-2.54,-5.08,0,2.08,0.0,-0.42,0,1,0.26552287581699346,0.3053513071895425,2.0,0.0016339869281045752,587.0,175.0,150.0,750.0,1200.0,1400.0,350.0
-190.0,165,52.63157895,165.0,0.0024509803921568627,0.004493464052287581,0.5004084967320261,0,False,0.16952614379084968,0.8954248366013072,3,0,4,0,2.7,0.36,1.1,0.68,0.25,4,4,32,0,0,0,4,1,3,0,8,0.7520424836601307,182.88,185.42,170,0,1,0,1.82,0.43,1.0,2.49,0.25,7,9,79,2,0,1,8,1,10,0,20,0.20241013071895425,185.42,182.88,170,41,29,0,3,-3,-12,5,-47,-2,0,-7,-2.54,2.54,12,0.88,0.1,-1.81,0,1,0.26552287581699346,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,225.0,125.0,2000.0,1600.0,1000.0
-245.0,205,40.81632653,205.0,0.0024509803921568627,0.004493464052287581,0.5004084967320261,1,False,0.17463235294117646,0.8954248366013072,3,1,0,0,3.29,0.45,0.4,4.0,0.6,4,2,13,0,0,0,3,1,0,0,4,0.7520424836601307,177.8,182.88,155,0,2,0,2.87,0.46,0.5,1.84,0.63,2,0,4,0,0,0,1,0,1,0,2,0.7581699346405228,187.96,185.42,155,25,36,-1,-2,2,2,-2,9,0,1,-1,-10.16,-2.54,-11,0.42,-0.1,2.16,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,150.0,325.0,250.0,1400.0,600.0,800.0
-430.0,345,23.25581395,345.0,0.0024509803921568627,0.004493464052287581,0.5004084967320261,0,False,0.17463235294117646,0.8954248366013072,3,1,0,0,6.0,0.37,0.0,0.0,0.0,3,2,11,0,0,1,0,3,0,0,4,0.7520424836601307,180.34,180.34,155,1,0,0,4.51,0.4,0.1,0.95,0.17,3,5,26,0,0,0,3,3,1,0,7,0.20241013071895425,172.72,177.8,155,30,34,0,0,0,-3,3,-15,0,0,-1,7.62,2.54,-4,1.49,-0.1,-0.95,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0026552287581699347,67.0,250.0,500.0,450.0,1600.0,150.0,700.0
-350.0,290,28.57142857,290.0,0.0024509803921568627,0.004493464052287581,0.5004084967320261,0,False,0.08047385620915033,0.8954248366013072,3,0,1,0,2.33,0.48,1.5,1.65,0.21,1,3,13,0,0,0,0,0,3,0,3,0.7520424836601307,190.5,193.04,205,0,1,0,5.07,0.48,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0.7581699346405228,182.88,193.04,205,31,31,0,0,0,2,-3,12,0,-1,3,7.62,0.0,0,-2.74,1.5,1.65,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0016339869281045752,199.0,450.0,900.0,1200.0,500.0,-175.0,800.0
